Sex,How Often Shower,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,CarbonEmission,Recycles_Paper,Recycles_Plastic,Recycles_Glass,Recycles_Metal,Cooking_Stove,Cooking_Oven,Cooking_Microwave,Cooking_Grill,Cooking_Airfryer,Body Type_normal,Body Type_obese,Body Type_overweight,Body Type_underweight,Diet_omnivore,Diet_pescatarian,Diet_vegan,Diet_vegetarian,Heating Energy Source_coal,Heating Energy Source_electricity,Heating Energy Source_natural gas,Heating Energy Source_wood,Transport_private,Transport_public,Transport_walk/bicycle,Vehicle Type_diesel,Vehicle Type_electric,Vehicle Type_hybrid,Vehicle Type_lpg,Vehicle Type_none,Vehicle Type_petrol,Social Activity_never,Social Activity_often,Social Activity_sometimes,Waste Bag Size_extra large,Waste Bag Size_large,Waste Bag Size_medium,Waste Bag Size_small,CarbonEmission_log
0,1,201,1,70,4,19,18,20,2,1555,0,0,0,0,0,0,1,1,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,7.349873704738337
0,3,171,0,5459,6,3,42,18,2,3818,1,1,1,0,0,1,1,1,1,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,8.247743887225516
0,1,146,3,80,7,10,23,14,0,3046,1,0,1,1,1,0,1,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,8.021912778985708
0,1,248,0,7685,4,12,8,16,1,1279,1,1,0,1,0,1,0,1,1,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,7.154615356913663
1,0,270,1,457,3,21,7,4,2,976,1,1,1,0,0,0,1,1,1,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,6.884486652042782
0,0,122,0,1322,2,16,23,15,0,1469,0,1,1,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,7.293017679772782
0,2,203,2,1405,2,16,46,10,0,2019,1,1,1,1,1,0,1,1,1,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,7.61085279039525
0,1,279,1,3142,7,1,14,9,0,2802,0,1,0,0,1,1,1,0,0,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,7.938445551164788
1,0,93,1,1639,4,18,29,6,1,1399,1,1,0,0,1,1,0,1,1,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.24422751560335
1,2,113,3,75,1,13,6,20,1,1795,0,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,7.493317248862145
0,0,136,0,7708,7,1,20,11,0,4048,0,1,1,0,1,0,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,8.30622521603216
0,3,212,0,43,4,24,15,4,1,1141,0,1,1,1,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,7.040536390215956
0,2,276,1,1397,4,7,11,23,0,1675,1,0,1,1,0,1,1,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,7.424165281042028
0,3,268,2,53,1,13,49,15,2,2047,0,1,0,1,0,0,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,7.6246189861593985
0,3,158,1,83,4,17,42,8,2,2272,0,1,1,1,0,1,1,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.728855823852543
0,2,123,2,3288,6,10,14,9,1,2823,0,0,0,1,1,1,1,1,1,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,7.945909598613133
0,0,171,2,8405,3,19,32,19,0,3156,0,0,0,1,0,1,1,0,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,8.057377488557991
1,0,50,1,1838,4,15,43,10,0,2004,1,1,1,0,1,0,0,1,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,7.60339933974067
0,1,134,3,3,2,13,22,3,0,2606,1,0,0,1,1,1,1,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,7.865955413933502
1,0,140,1,1579,6,16,21,13,2,1541,0,0,0,0,1,0,1,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,7.340835554123275
1,3,242,0,45,5,13,19,0,1,1606,0,1,0,1,1,1,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.382124365737512
0,1,78,1,7135,4,16,40,4,2,4956,0,0,1,0,0,1,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,8.508555998020574
1,0,149,3,63,5,19,10,17,0,2840,0,1,1,1,0,0,0,1,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,7.951911381854188
0,3,119,3,1,7,10,14,0,1,3192,0,0,1,1,0,0,1,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,8.068716192714781
1,1,151,3,60,5,8,18,7,0,2755,0,0,0,0,1,1,1,1,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.9215356321335495
1,2,53,3,1787,4,6,42,18,2,3063,1,1,0,1,1,0,1,1,1,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,8.027476530860483
1,0,77,1,9095,7,6,48,11,1,3905,0,0,1,0,1,0,1,1,1,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,8.270269111436624
0,1,284,3,635,1,20,23,9,2,3154,1,0,1,1,0,1,0,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,8.056743774975313
1,1,221,3,56,2,22,34,12,2,2327,0,1,1,0,1,1,1,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,7.752764808851328
0,3,164,3,9030,6,19,23,0,2,5145,1,1,0,0,1,0,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,8.545974992841689
0,0,61,3,1159,2,19,39,19,0,2980,1,0,1,0,0,1,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,8.000014093678072
0,0,66,2,23,3,12,45,17,1,1807,1,0,1,1,1,0,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,7.4999765409521215
0,2,57,1,1398,4,16,25,20,2,1217,1,1,1,0,1,0,1,0,0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,7.1049654482698426
0,2,206,1,4477,6,9,37,5,0,1912,1,1,1,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,7.556427969440253
1,3,104,3,174,6,0,15,0,2,2219,0,0,1,0,0,1,0,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,7.705262474866325
1,0,177,2,38,7,21,29,11,2,2051,1,1,1,1,1,1,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,7.62657020629066
0,3,123,0,1318,3,17,30,3,1,1753,1,1,0,0,1,1,0,1,1,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,7.469654172932128
0,2,180,0,69,1,12,26,8,2,810,1,1,0,1,1,0,1,1,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,6.698268054115413
1,0,98,2,27,3,17,6,22,0,1378,0,0,1,0,1,0,0,1,1,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,7.229113877793302
1,0,235,1,1360,5,13,9,2,1,1139,0,0,0,0,1,1,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,7.038783541388542
1,3,127,1,9280,6,21,36,12,0,3963,1,0,0,0,1,1,1,0,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,8.285008895449879
0,2,266,0,3338,4,3,35,6,1,2758,1,1,0,0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,7.922623574217286
1,2,206,1,1959,6,16,35,7,0,1466,0,1,1,1,0,1,1,1,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,7.2909747781429814
1,1,268,2,9,7,3,29,6,1,1515,0,1,0,1,0,0,0,1,1,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,7.323830566202317
0,3,81,2,62,5,14,25,0,2,2372,1,0,1,0,1,0,1,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.771910256435763
1,3,172,0,4389,3,12,22,7,0,1392,0,0,0,1,1,0,0,1,1,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,7.239214973779806
0,3,155,1,8387,7,9,42,13,0,4443,1,0,0,1,0,1,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,8.39931015075952
0,3,223,0,34,2,2,16,9,2,1114,0,1,0,1,1,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,7.016609683894219
1,3,99,0,9,2,10,26,2,2,703,1,1,1,0,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,6.556778356158042
1,1,179,3,317,7,16,35,17,1,2816,1,0,0,0,0,1,1,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.943427767876373
1,0,264,0,575,2,15,28,15,0,1047,0,0,0,1,1,0,1,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,6.954638864880987
0,3,76,3,368,5,19,32,11,1,2807,0,1,1,1,1,0,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,7.940227765145702
1,2,186,0,872,3,4,26,1,0,1299,0,0,0,0,1,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,7.170119543449628
0,3,198,1,7323,5,0,35,13,2,2141,0,0,0,0,0,1,1,1,1,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,7.669495251007694
1,1,220,3,88,2,12,50,18,2,2603,0,1,0,1,1,1,0,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,7.86480400332846
1,0,81,0,9216,2,21,12,1,0,3476,0,1,0,0,0,0,1,0,0,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,8.153925132007862
1,2,214,1,7245,4,17,22,15,1,2860,1,1,0,1,1,1,1,1,1,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,7.95892649305011
0,1,159,0,9536,5,14,15,19,0,1807,0,1,0,1,0,1,0,1,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,7.4999765409521215
1,2,174,1,1723,6,1,48,12,0,2469,1,0,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,7.8119734296220225
1,0,105,2,4031,1,1,43,7,1,3309,0,0,0,0,0,0,0,1,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,8.104703468371108
1,1,188,1,284,1,17,3,24,2,1542,0,1,0,0,0,1,0,1,1,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,7.341483852363161
0,0,254,3,54,7,18,27,24,0,3347,1,1,0,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,8.116118431609365
1,3,91,1,6868,5,17,22,1,0,3356,1,0,0,1,0,1,0,1,1,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,8.118802996980035
1,1,168,3,75,3,5,10,18,0,2417,1,0,0,1,1,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,7.790696031174738
0,3,276,0,1764,2,10,20,19,2,1226,1,1,0,1,1,0,1,1,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,7.112327444710911
1,3,99,0,7,5,0,50,18,2,1663,0,0,1,1,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,7.416979621381154
1,3,176,3,6053,2,2,33,17,0,4034,0,0,0,1,1,1,1,1,1,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,8.302761580704049
1,2,275,1,11,3,16,32,7,1,1786,0,1,1,1,0,0,0,1,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.488293515159428
1,0,260,3,110,3,21,20,10,1,2554,1,0,0,1,1,1,0,1,1,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,7.845807502637805
1,3,276,3,97,2,11,1,5,2,1714,1,0,0,0,0,1,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,7.44716835960004
0,1,238,3,1143,2,1,34,7,1,2594,1,0,0,1,0,0,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,7.861341795599989
0,1,242,0,812,5,17,38,16,1,1890,0,1,0,1,0,1,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,7.544861068658458
1,2,237,3,16,6,21,31,1,2,2908,1,0,1,0,0,1,0,1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,7.975564658495202
1,2,79,2,26,5,1,40,22,1,2131,1,0,0,0,0,1,1,1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,7.664815785285735
0,0,66,2,65,3,12,2,8,1,1673,1,1,0,0,0,1,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,7.422971251049421
1,0,210,0,1924,7,12,30,6,0,1697,0,0,1,1,1,1,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,7.437206366871292
1,1,173,3,19,4,14,36,11,1,2673,1,0,0,0,0,0,1,1,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,7.891330757661889
1,1,226,2,1034,2,11,34,18,2,1868,0,1,0,1,1,1,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,7.533158807455563
1,0,148,1,43,2,11,24,20,0,1078,0,1,0,1,0,0,0,1,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,6.983789965258135
1,1,149,1,4711,3,0,22,9,1,1397,1,1,0,0,1,0,1,1,1,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,7.242797922793756
0,0,59,3,23,4,3,19,19,0,2944,0,1,1,0,1,0,1,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.987864096085687
1,2,172,0,73,5,16,24,16,0,1686,1,0,0,0,1,1,1,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,7.430707082545968
0,1,166,2,1838,5,6,34,9,0,2604,0,0,0,1,1,1,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,7.865187954187467
1,3,283,0,970,6,18,28,6,1,1754,1,1,0,1,0,1,0,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.470224135899966
0,3,184,2,4493,7,10,48,14,1,1812,1,1,0,1,0,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,7.502738210754851
1,0,191,0,89,7,15,47,13,1,1413,1,1,0,0,0,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,7.254177846456518
1,0,103,2,47,6,6,7,8,2,1561,1,0,0,0,1,0,0,1,1,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,7.3537223303996315
1,3,183,3,26,1,21,11,0,0,1779,0,1,1,1,1,1,0,1,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,7.484368643286131
1,2,289,3,3737,6,12,22,3,2,3720,0,0,0,1,0,1,1,1,1,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,8.221747728346623
1,1,264,1,3829,5,14,15,18,2,2818,1,0,1,0,0,0,1,1,1,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,7.9441374911141125
0,0,239,1,45,5,20,38,22,1,1972,1,1,1,0,0,1,0,1,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,7.587310506022615
0,0,262,2,16,4,20,36,18,0,2243,1,1,1,0,1,0,1,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,7.716015266642587
0,3,69,0,1025,1,22,16,24,1,1262,1,1,1,0,0,0,1,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,7.141245122350491
1,3,123,3,68,4,3,30,4,1,2026,1,0,1,0,0,1,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,7.614312146452
0,2,106,0,9350,5,13,27,12,1,3825,0,0,0,1,0,0,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,8.249575150000199
1,1,77,2,25,6,4,7,22,1,1133,1,1,0,0,1,1,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,7.033506484287697
1,3,156,1,646,7,0,44,12,2,1927,1,1,1,0,0,1,1,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,7.564238475170491
1,0,155,0,3964,2,18,7,20,2,2002,1,1,0,1,1,1,1,1,1,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,7.602401335665818
0,2,73,1,380,1,1,35,3,0,1490,0,1,1,0,1,1,1,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,7.307202314764738
0,3,74,3,31,7,11,13,1,0,3389,0,1,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,8.128585200374497
1,1,289,0,1276,6,23,30,18,2,1690,1,1,1,0,1,0,1,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,7.43307534889858
0,3,70,2,9914,1,14,33,6,2,1872,1,1,0,0,0,0,1,0,0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,7.5352967024440884
1,1,79,2,54,5,23,39,9,2,2468,1,0,1,0,0,1,1,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,7.81156848934518
0,2,264,1,64,3,13,41,5,1,1534,1,1,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,7.336285660021297
1,2,70,3,829,7,18,5,5,1,2117,1,0,1,1,1,1,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,7.658227526161352
0,2,231,2,61,2,17,17,6,2,1437,1,1,1,1,0,1,1,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,7.271008538280992
0,3,181,3,7885,1,0,39,6,1,3492,0,0,1,0,0,1,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,8.158516244806831
0,1,100,1,331,2,9,33,15,1,1805,1,0,0,0,0,0,1,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,7.498869733976931
1,1,123,2,98,7,19,46,1,0,2333,1,0,0,1,0,1,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,7.755338812846501
0,3,296,0,1050,2,12,17,12,1,1066,1,1,0,0,1,0,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,6.9726062513017535
1,1,279,0,1557,1,22,39,14,0,1560,0,1,1,1,1,0,1,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,7.353081920515432
0,3,169,0,28,2,0,39,8,2,1696,0,0,0,1,1,0,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.436617265234227
0,3,298,2,5914,1,13,21,9,0,3134,1,1,1,0,1,1,0,1,1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,8.050384453067021
1,3,220,2,790,4,6,34,8,1,2674,1,0,0,1,0,1,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,7.891704659330107
0,0,105,0,73,2,22,23,11,2,583,1,1,1,1,0,0,1,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,6.369900982828227
1,1,287,1,1419,2,15,5,11,2,1588,0,1,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,7.370860166536716
1,2,236,0,1585,3,1,42,23,1,1281,1,1,0,1,0,1,1,1,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.156176637480615
1,3,285,2,1131,5,18,14,8,1,1644,0,1,1,1,1,1,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,7.405495663199472
1,1,202,0,8413,2,10,11,5,2,2319,0,1,1,1,0,0,1,0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,7.749322464660356
1,1,54,1,1768,6,10,20,3,2,1819,1,0,0,0,1,0,1,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,7.506591780070841
1,3,207,1,37,5,20,35,7,2,2094,1,0,1,0,0,0,1,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.647308832356238
0,0,185,0,69,6,20,25,16,0,1680,0,0,0,1,1,1,0,1,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,7.427144133408616
1,3,228,0,34,4,15,50,18,2,2495,1,1,0,0,1,0,0,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.822444729489319
0,0,84,2,922,7,10,39,1,1,1628,0,1,1,1,0,1,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,7.395721608602045
1,1,63,1,2977,7,14,7,1,2,1566,0,0,0,1,0,0,1,1,1,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,7.356918242356021
0,1,91,3,2996,4,14,3,5,0,1906,1,1,0,1,1,1,1,0,0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,7.553286605600419
1,1,217,2,6360,1,16,8,18,1,2634,0,1,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,7.876638460975463
